Patch ID,Bulletin ID,Patch Description,Patch Status,Computer Name,KB Number,Release Date,Vendor
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,40-0228,5001639,"Mar 21, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,PESCA151,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,PESCA151,5000851,"Mar 9, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,46-0112,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,46-0112,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,46-0112,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,46-0112,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,46-0112,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,46-0112,5000841,"Mar 9, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,46-0112,5001639,"Mar 21, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,40-0233,5001639,"Mar 21, 2021",Microsoft
108700,MSWU-3412,Update for Microsoft Teams Machine-Wide Installer 1.4.00.7174 (x86),Missing,40-0241,1.4.00.7174,"Mar 25, 2021",Microsoft
28352,MS20-FEB2,2020-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4537813) (ESU),Missing,46-0112,4537813,"Feb 11, 2020",Microsoft
28532,MS20-MAR2,2020-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB4541500) (ESU),Missing,46-0112,4541500,"Mar 10, 2020",Microsoft
28697,MS20-APR2,2020-04 Security Only Quality Update for Windows 7 for x64-based Systems (KB4550965) (ESU),Missing,46-0112,4550965,"Apr 14, 2020",Microsoft
28895,MS20-MAY2,2020-05 Security Only Quality Update for Windows 7 for x64-based Systems (KB4556843) (ESU),Missing,46-0112,4556843,"May 12, 2020",Microsoft
28985,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4552965) (ESU)",Missing,46-0112,4552965,"May 12, 2020",Microsoft
28988,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4552953) (ESU)",Missing,46-0112,4552953,"May 12, 2020",Microsoft
29128,MS20-JUN2,2020-06 Security Only Quality Update for Windows 7 for x64-based Systems (KB4561669) (ESU),Missing,46-0112,4561669,"Jun 9, 2020",Microsoft
29277,MS20-JUL2,"2020-07 Security Only Quality Update for Windows 7 for x64-based Systems (KB4565539,KB4569509) (CVE-2020-1350) (ESU)",Missing,46-0112,4565539,"Jul 14, 2020",Microsoft
29382,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4565579) (ESU)",Missing,46-0112,4565579,"Jul 14, 2020",Microsoft
29384,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4565589) (ESU)",Missing,46-0112,4565589,"Jul 14, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,46-0112,4571719,"Aug 11, 2020",Microsoft
29560,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4569733) (ESU)",Missing,46-0112,4569733,"Aug 11, 2020",Microsoft
29564,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4569736) (ESU)",Missing,46-0112,4569736,"Aug 11, 2020",Microsoft
29764,MS20-SEP2,2020-09 Security Only Quality Update for Windows 7 for x64-based Systems (KB4577053) (ESU),Missing,46-0112,4577053,"Sep 8, 2020",Microsoft
29802,MS20-SEP14,2020-09 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4576490) (ESU),Missing,46-0112,4576490,"Sep 8, 2020",Microsoft
29976,MS20-OCT2,2020-10 Security Only Quality Update for Windows 7 for x64-based Systems (KB4580387) (ESU),Missing,46-0112,4580387,"Oct 13, 2020",Microsoft
30005,MS20-OCT13,2020-10 Update for Windows 7 for x64-based Systems (KB4578623) (ESU),Missing,46-0112,4578623,"Oct 13, 2020",Microsoft
30111,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4578990) (ESU)",Missing,46-0112,4578990,"Oct 13, 2020",Microsoft
30114,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578980) (ESU)",Missing,46-0112,4578980,"Oct 13, 2020",Microsoft
30214,MS20-NOV2,2020-11 Security Only Quality Update for Windows 7 for x64-based Systems (KB4586805) (ESU) (CVE-2020-17087),Missing,46-0112,4586805,"Nov 10, 2020",Microsoft
30464,MS20-DEC2,2020-12 Security Only Quality Update for Windows 7 for x64-based Systems (KB4592503) (ESU),Missing,46-0112,4592503,"Dec 8, 2020",Microsoft
30480,MS20-DEC12,2020-12 Servicing Stack Update for Windows 7 for x64-based Systems (KB4592510) (ESU),Missing,46-0112,4592510,"Dec 8, 2020",Microsoft
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,46-0112,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,46-0112,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,46-0112,4601089,"Feb 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,46-0112,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,46-0112,5000851,"Mar 9, 2021",Microsoft
28352,MS20-FEB2,2020-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4537813) (ESU),Missing,40-0235,4537813,"Feb 11, 2020",Microsoft
28532,MS20-MAR2,2020-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB4541500) (ESU),Missing,40-0235,4541500,"Mar 10, 2020",Microsoft
28697,MS20-APR2,2020-04 Security Only Quality Update for Windows 7 for x64-based Systems (KB4550965) (ESU),Missing,40-0235,4550965,"Apr 14, 2020",Microsoft
28895,MS20-MAY2,2020-05 Security Only Quality Update for Windows 7 for x64-based Systems (KB4556843) (ESU),Missing,40-0235,4556843,"May 12, 2020",Microsoft
28985,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4552965) (ESU)",Missing,40-0235,4552965,"May 12, 2020",Microsoft
28988,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4552953) (ESU)",Missing,40-0235,4552953,"May 12, 2020",Microsoft
29128,MS20-JUN2,2020-06 Security Only Quality Update for Windows 7 for x64-based Systems (KB4561669) (ESU),Missing,40-0235,4561669,"Jun 9, 2020",Microsoft
29277,MS20-JUL2,"2020-07 Security Only Quality Update for Windows 7 for x64-based Systems (KB4565539,KB4569509) (CVE-2020-1350) (ESU)",Missing,40-0235,4565539,"Jul 14, 2020",Microsoft
29382,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4565579) (ESU)",Missing,40-0235,4565579,"Jul 14, 2020",Microsoft
29384,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4565589) (ESU)",Missing,40-0235,4565589,"Jul 14, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0235,4571719,"Aug 11, 2020",Microsoft
29560,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4569733) (ESU)",Missing,40-0235,4569733,"Aug 11, 2020",Microsoft
29564,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4569736) (ESU)",Missing,40-0235,4569736,"Aug 11, 2020",Microsoft
29764,MS20-SEP2,2020-09 Security Only Quality Update for Windows 7 for x64-based Systems (KB4577053) (ESU),Missing,40-0235,4577053,"Sep 8, 2020",Microsoft
29802,MS20-SEP14,2020-09 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4576490) (ESU),Missing,40-0235,4576490,"Sep 8, 2020",Microsoft
29976,MS20-OCT2,2020-10 Security Only Quality Update for Windows 7 for x64-based Systems (KB4580387) (ESU),Missing,40-0235,4580387,"Oct 13, 2020",Microsoft
30005,MS20-OCT13,2020-10 Update for Windows 7 for x64-based Systems (KB4578623) (ESU),Missing,40-0235,4578623,"Oct 13, 2020",Microsoft
30111,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4578990) (ESU)",Missing,40-0235,4578990,"Oct 13, 2020",Microsoft
30114,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578980) (ESU)",Missing,40-0235,4578980,"Oct 13, 2020",Microsoft
30214,MS20-NOV2,2020-11 Security Only Quality Update for Windows 7 for x64-based Systems (KB4586805) (ESU) (CVE-2020-17087),Missing,40-0235,4586805,"Nov 10, 2020",Microsoft
30464,MS20-DEC2,2020-12 Security Only Quality Update for Windows 7 for x64-based Systems (KB4592503) (ESU),Missing,40-0235,4592503,"Dec 8, 2020",Microsoft
30480,MS20-DEC12,2020-12 Servicing Stack Update for Windows 7 for x64-based Systems (KB4592510) (ESU),Missing,40-0235,4592510,"Dec 8, 2020",Microsoft
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,40-0235,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,40-0235,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,40-0235,4601089,"Feb 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,40-0235,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,40-0235,5000851,"Mar 9, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0235,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0235,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0235,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0235,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0235,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0235,5000841,"Mar 9, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,40-0235,5001639,"Mar 21, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,98-0060,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,98-0060,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,98-0060,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,98-0060,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,98-0060,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,98-0060,5000841,"Mar 9, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,98-0060,5001639,"Mar 21, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,PESCA116,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,PESCA116,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,PESCA116,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,PESCA116,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,PESCA116,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,PESCA116,5000841,"Mar 9, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,PESCA116,5001639,"Mar 21, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0255,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0255,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0255,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0255,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0255,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0255,5000841,"Mar 9, 2021",Microsoft
28352,MS20-FEB2,2020-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4537813) (ESU),Missing,40-0255,4537813,"Feb 11, 2020",Microsoft
28532,MS20-MAR2,2020-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB4541500) (ESU),Missing,40-0255,4541500,"Mar 10, 2020",Microsoft
28697,MS20-APR2,2020-04 Security Only Quality Update for Windows 7 for x64-based Systems (KB4550965) (ESU),Missing,40-0255,4550965,"Apr 14, 2020",Microsoft
28895,MS20-MAY2,2020-05 Security Only Quality Update for Windows 7 for x64-based Systems (KB4556843) (ESU),Missing,40-0255,4556843,"May 12, 2020",Microsoft
28985,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4552965) (ESU)",Missing,40-0255,4552965,"May 12, 2020",Microsoft
28988,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4552953) (ESU)",Missing,40-0255,4552953,"May 12, 2020",Microsoft
29128,MS20-JUN2,2020-06 Security Only Quality Update for Windows 7 for x64-based Systems (KB4561669) (ESU),Missing,40-0255,4561669,"Jun 9, 2020",Microsoft
29277,MS20-JUL2,"2020-07 Security Only Quality Update for Windows 7 for x64-based Systems (KB4565539,KB4569509) (CVE-2020-1350) (ESU)",Missing,40-0255,4565539,"Jul 14, 2020",Microsoft
29382,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4565579) (ESU)",Missing,40-0255,4565579,"Jul 14, 2020",Microsoft
29384,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4565589) (ESU)",Missing,40-0255,4565589,"Jul 14, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0255,4571719,"Aug 11, 2020",Microsoft
29560,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4569733) (ESU)",Missing,40-0255,4569733,"Aug 11, 2020",Microsoft
29564,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4569736) (ESU)",Missing,40-0255,4569736,"Aug 11, 2020",Microsoft
29764,MS20-SEP2,2020-09 Security Only Quality Update for Windows 7 for x64-based Systems (KB4577053) (ESU),Missing,40-0255,4577053,"Sep 8, 2020",Microsoft
29802,MS20-SEP14,2020-09 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4576490) (ESU),Missing,40-0255,4576490,"Sep 8, 2020",Microsoft
29976,MS20-OCT2,2020-10 Security Only Quality Update for Windows 7 for x64-based Systems (KB4580387) (ESU),Missing,40-0255,4580387,"Oct 13, 2020",Microsoft
30005,MS20-OCT13,2020-10 Update for Windows 7 for x64-based Systems (KB4578623) (ESU),Missing,40-0255,4578623,"Oct 13, 2020",Microsoft
30111,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4578990) (ESU)",Missing,40-0255,4578990,"Oct 13, 2020",Microsoft
30114,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578980) (ESU)",Missing,40-0255,4578980,"Oct 13, 2020",Microsoft
30214,MS20-NOV2,2020-11 Security Only Quality Update for Windows 7 for x64-based Systems (KB4586805) (ESU) (CVE-2020-17087),Missing,40-0255,4586805,"Nov 10, 2020",Microsoft
30464,MS20-DEC2,2020-12 Security Only Quality Update for Windows 7 for x64-based Systems (KB4592503) (ESU),Missing,40-0255,4592503,"Dec 8, 2020",Microsoft
30480,MS20-DEC12,2020-12 Servicing Stack Update for Windows 7 for x64-based Systems (KB4592510) (ESU),Missing,40-0255,4592510,"Dec 8, 2020",Microsoft
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,40-0255,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,40-0255,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,40-0255,4601089,"Feb 9, 2021",Microsoft
